iter	Passed	Remaining
1667	37844	30221
1668	37867	30198
1669	37889	30175
1670	37914	30154
1671	37938	30132
1672	37964	30113
1673	37990	30092
1674	38016	30073
1675	38042	30052
1676	38069	30033
1677	38096	30013
1678	38121	29993
1679	38147	29973
1680	38172	29952
1681	38198	29932
1682	38226	29913
1683	38252	29893
1684	38278	29873
1685	38302	29851
1686	38325	29828
1687	38349	29807
1688	38377	29788
1689	38401	29766
1690	38427	29746
1691	38453	29726
1692	38477	29704
1693	38499	29681
1694	38520	29657
1695	38542	29633
1696	38562	29609
1697	38584	29585
1698	38605	29561
1699	38628	29539
1700	38651	29516
1701	38672	29493
1702	38693	29469
1703	38713	29444
1704	38733	29419
1705	38753	29394
1706	38775	29371
1707	38795	29346
1708	38816	29322
1709	38837	29298
1710	38856	29273
1711	38877	29249
1712	38899	29225
1713	38920	29201
1714	38940	29176
1715	38959	29151
1716	38981	29127
1717	39001	29103
1718	39022	29079
1719	39041	29054
1720	39062	29030
1721	39082	29005
1722	39103	28981
1723	39123	28957
1724	39145	28933
1725	39165	28908
1726	39187	28885
1727	39207	28861
1728	39229	28837
1729	39248	28812
1730	39269	28788
1731	39288	28763
1732	39308	28738
1733	39329	28714
1734	39350	28690
1735	39370	28665
1736	39390	28641
1737	39411	28617
1738	39430	28592
1739	39452	28569
1740	39474	28545
1741	39495	28521
1742	39516	28498
1743	39537	28473
1744	39558	28450
1745	39578	28425
1746	39598	28401
1747	39619	28377
1748	39641	28354
1749	39661	28329
1750	39683	28306
1751	39702	28281
1752	39724	28257
1753	39745	28234
1754	39766	28210
1755	39787	28186
1756	39807	28162
1757	39827	28137
1758	39849	28114
1759	39871	28091
1760	39892	28067
1761	39912	28042
1762	39933	28019
1763	39955	27996
1764	39976	27971
1765	39996	27948
1766	40016	27923
1767	40038	27899
1768	40057	27875
1769	40079	27851
1770	40099	27827
1771	40120	27803
1772	40140	27779
1773	40161	27755
1774	40185	27733
1775	40207	27710
1776	40230	27688
1777	40252	27664
1778	40275	27642
1779	40295	27618
1780	40314	27593
1781	40336	27570
1782	40357	27545
1783	40378	27522
1784	40399	27498
1785	40419	27474
1786	40438	27449
1787	40458	27424
1788	40478	27400
1789	40499	27376
1790	40519	27352
1791	40540	27328
1792	40560	27304
1793	40580	27279
1794	40600	27255
1795	40620	27231
1796	40641	27207
1797	40662	27183
1798	40684	27160
1799	40704	27136
1800	40725	27112
1801	40745	27088
1802	40767	27065
1803	40788	27041
1804	40809	27018
1805	40831	26995
1806	40851	26970
1807	40871	26946
1808	40891	26921
1809	40913	26898
1810	40933	26874
1811	40953	26850
1812	40975	26827
1813	40997	26804
1814	41017	26779
1815	41037	26755
1816	41056	26731
1817	41077	26707
1818	41096	26682
1819	41117	26658
1820	41138	26635
1821	41158	26610
1822	41179	26587
1823	41199	26562
1824	41221	26539
1825	41241	26515
1826	41262	26492
1827	41284	26469
1828	41305	26445
1829	41332	26425
1830	41362	26407
1831	41388	26387
1832	41413	26366
1833	41435	26343
1834	41455	26319
1835	41478	26296
1836	41498	26272
1837	41519	26249
1838	41541	26226
1839	41562	26202
1840	41585	26180
1841	41606	26156
1842	41627	26132
1843	41650	26110
1844	41670	26086
1845	41692	26063
1846	41712	26039
1847	41733	26015
1848	41753	25991
1849	41776	25969
1850	41798	25946
1851	41819	25922
1852	41841	25899
1853	41862	25876
1854	41883	25852
1855	41904	25829
1856	41925	25805
1857	41947	25782
1858	41969	25759
1859	41996	25739
1860	42016	25715
1861	42038	25692
1862	42059	25669
1863	42081	25646
1864	42101	25621
1865	42123	25599
1866	42144	25575
1867	42166	25552
1868	42191	25531
1869	42214	25509
1870	42237	25486
1871	42260	25464
1872	42281	25441
1873	42303	25418
1874	42323	25393
1875	42343	25370
1876	42363	25345
1877	42385	25322
1878	42405	25299
1879	42427	25275
1880	42447	25251
1881	42468	25228
1882	42490	25205
1883	42512	25182
1884	42533	25158
1885	42552	25134
1886	42574	25111
1887	42595	25087
1888	42618	25065
1889	42638	25041
1890	42659	25017
1891	42679	24994
1892	42701	24971
1893	42721	24947
1894	42743	24924
1895	42766	24901
1896	42786	24877
1897	42808	24855
1898	42831	24832
1899	42851	24808
1900	42872	24785
1901	42892	24761
1902	42914	24738
1903	42934	24714
1904	42954	24690
1905	42975	24667
1906	42997	24644
1907	43019	24621
1908	43040	24597
1909	43060	24573
1910	43081	24550
1911	43101	24526
1912	43122	24502
1913	43142	24479
1914	43166	24457
1915	43188	24434
1916	43210	24411
1917	43233	24389
1918	43263	24370
1919	43289	24350
1920	43318	24331
1921	43345	24311
1922	43371	24290
1923	43396	24269
1924	43421	24248
1925	43446	24227
1926	43472	24206
1927	43496	24184
1928	43518	24161
1929	43539	24138
1930	43561	24115
1931	43582	24092
1932	43603	24068
1933	43622	24044
1934	43643	24020
1935	43664	23997
1936	43684	23973
1937	43707	23950
1938	43726	23926
1939	43745	23902
1940	43767	23879
1941	43789	23856
1942	43812	23834
1943	43832	23810
1944	43852	23786
1945	43873	23763
1946	43894	23739
1947	43914	23715
1948	43934	23691
1949	43956	23668
1950	43977	23645
1951	44002	23624
1952	44028	23603
1953	44054	23583
1954	44081	23562
1955	44108	23542
1956	44133	23521
1957	44162	23502
1958	44190	23482
1959	44218	23462
1960	44246	23443
1961	44275	23423
1962	44301	23403
1963	44327	23382
1964	44351	23360
1965	44379	23341
1966	44404	23319
1967	44430	23298
1968	44454	23276
1969	44479	23255
1970	44502	23233
1971	44526	23211
1972	44549	23189
1973	44572	23166
1974	44593	23143
1975	44613	23119
1976	44636	23096
1977	44659	23074
1978	44680	23051
1979	44701	23028
1980	44720	23003
1981	44743	22981
1982	44763	22957
1983	44786	22935
1984	44810	22913
1985	44831	22889
1986	44851	22866
1987	44871	22842
1988	44892	22818
1989	44912	22794
1990	44933	22771
1991	44953	22747
1992	44974	22724
1993	44994	22700
1994	45014	22676
1995	45034	22652
1996	45055	22629
1997	45074	22605
1998	45096	22582
1999	45116	22558
2000	45137	22535
2001	45158	22511
2002	45180	22488
2003	45201	22465
2004	45223	22442
2005	45245	22419
2006	45266	22396
2007	45289	22374
2008	45311	22351
2009	45333	22328
2010	45356	22305
2011	45376	22282
2012	45398	22259
2013	45421	22237
2014	45442	22213
2015	45463	22190
2016	45485	22167
2017	45506	22144
2018	45529	22122
2019	45549	22098
2020	45571	22075
2021	45593	22052
2022	45613	22028
2023	45637	22006
2024	45658	21983
2025	45679	21960
2026	45700	21937
2027	45722	21914
2028	45745	21892
2029	45767	21869
2030	45787	21845
2031	45810	21822
2032	45832	21800
2033	45853	21777
2034	45874	21753
2035	45894	21730
2036	45916	21707
2037	45937	21684
2038	45959	21661
2039	45980	21638
2040	46002	21614
2041	46023	21592
2042	46046	21569
2043	46067	21546
2044	46088	21523
2045	46108	21499
2046	46130	21476
2047	46153	21454
2048	46176	21431
2049	46199	21409
2050	46223	21387
2051	46247	21365
2052	46270	21343
2053	46294	21321
2054	46317	21299
2055	46338	21276
2056	46360	21253
2057	46382	21230
2058	46403	21207
2059	46424	21183
2060	46446	21160
2061	46466	21137
2062	46488	21114
2063	46508	21090
2064	46530	21068
2065	46551	21044
2066	46572	21021
2067	46594	20998
2068	46614	20975
2069	46636	20952
2070	46656	20929
2071	46679	20906
2072	46699	20883
2073	46721	20860
2074	46742	20837
2075	46763	20813
2076	46785	20790
2077	46806	20767
2078	46827	20744
2079	46846	20720
2080	46867	20697
2081	46887	20673
2082	46907	20650
2083	46927	20626
2084	46948	20603
2085	46967	20579
2086	46988	20556
2087	47008	20532
2088	47029	20509
2089	47049	20485
2090	47068	20461
2091	47089	20438
2092	47109	20415
2093	47132	20392
2094	47152	20368
2095	47173	20345
2096	47192	20322
2097	47215	20299
2098	47234	20275
2099	47255	20252
2100	47275	20228
2101	47296	20205
2102	47316	20182
2103	47339	20159
2104	47361	20136
2105	47386	20115
2106	47412	20094
2107	47438	20073
2108	47464	20052
2109	47489	20031
2110	47516	20010
2111	47541	19988
2112	47567	19968
2113	47593	19947
2114	47621	19926
2115	47646	19905
2116	47671	19883
2117	47697	19862
2118	47722	19841
2119	47750	19820
2120	47776	19799
2121	47802	19778
2122	47829	19758
2123	47856	19737
2124	47882	19716
2125	47907	19694
2126	47934	19673
2127	47960	19652
2128	47986	19631
2129	48011	19610
2130	48035	19588
2131	48060	19566
2132	48085	19545
2133	48113	19524
2134	48140	19504
2135	48164	19482
2136	48188	19460
2137	48214	19439
2138	48241	19418
2139	48269	19397
2140	48300	19378
2141	48328	19358
2142	48357	19338
2143	48384	19317
2144	48409	19295
2145	48434	19274
2146	48458	19252
2147	48485	19231
2148	48512	19210
2149	48539	19190
2150	48563	19168
2151	48589	19146
2152	48618	19126
2153	48643	19105
2154	48670	19084
2155	48698	19063
2156	48725	19042
2157	48758	19024
2158	48785	19003
2159	48816	18984
2160	48841	18962
2161	48867	18941
2162	48894	18920
2163	48921	18899
2164	48946	18877
2165	48992	18864
2166	49030	18847
2167	49056	18826
2168	49098	18811
2169	49126	18790
2170	49158	18771
2171	49186	18750
2172	49214	18730
2173	49241	18709
2174	49269	18688
2175	49297	18667
2176	49323	18646
2177	49349	18624
2178	49376	18603
2179	49400	18581
2180	49426	18560
2181	49452	18538
2182	49478	18517
2183	49504	18496
2184	49531	18475
2185	49554	18452
2186	49577	18430
2187	49603	18408
2188	49628	18386
2189	49654	18365
2190	49678	18343
2191	49703	18321
2192	49729	18299
2193	49763	18281
2194	49791	18260
2195	49816	18238
2196	49841	18216
2197	49862	18193
2198	49886	18171
2199	49909	18149
2200	49934	18127
2201	49959	18105
2202	49984	18083
2203	50009	18061
2204	50034	18039
2205	50058	18017
2206	50083	17995
2207	50107	17973
2208	50131	17951
2209	50154	17928
2210	50174	17904
2211	50195	17881
2212	50221	17859
2213	50248	17838
2214	50273	17817
2215	50301	17796
2216	50326	17774
2217	50352	17752
2218	50377	17731
2219	50402	17709
2220	50429	17687
2221	50454	17666
2222	50480	17644
2223	50506	17622
2224	50531	17600
2225	50557	17579
2226	50583	17557
2227	50608	17535
2228	50634	17514
2229	50658	17491
2230	50684	17470
2231	50710	17448
2232	50736	17427
2233	50761	17405
2234	50786	17383
2235	50811	17361
2236	50837	17339
2237	50862	17317
2238	50886	17295
2239	50911	17273
2240	50934	17250
2241	50955	17227
2242	50978	17205
2243	51003	17182
2244	51025	17160
2245	51047	17137
2246	51069	17114
2247	51093	17091
2248	51116	17069
2249	51138	17046
2250	51162	17023
2251	51185	17001
2252	51206	16978
2253	51227	16954
2254	51250	16931
2255	51273	16909
2256	51295	16886
2257	51315	16862
2258	51334	16838
2259	51354	16815
2260	51374	16791
2261	51393	16767
2262	51413	16744
2263	51433	16720
2264	51453	16696
2265	51473	16673
2266	51497	16650
2267	51522	16628
2268	51548	16607
2269	51574	16585
2270	51601	16564
2271	51627	16542
2272	51653	16520
2273	51682	16500
2274	51708	16478
2275	51732	16456
2276	51757	16434
2277	51783	16412
2278	51807	16390
2279	51833	16368
2280	51859	16346
2281	51886	16325
2282	51912	16303
2283	51937	16281
2284	51967	16261
2285	51992	16239
2286	52018	16217
2287	52043	16195
2288	52071	16174
2289	52095	16151
2290	52119	16129
2291	52146	16108
2292	52172	16086
2293	52198	16064
2294	52224	16042
2295	52253	16022
2296	52282	16001
2297	52310	15980
2298	52337	15958
2299	52364	15937
2300	52391	15915
2301	52421	15894
2302	52445	15872
2303	52472	15851
2304	52500	15829
2305	52526	15808
2306	52552	15786
2307	52578	15764
2308	52604	15742
2309	52629	15720
2310	52654	15698
2311	52679	15676
2312	52705	15654
2313	52731	15632
2314	52758	15611
2315	52783	15588
2316	52809	15567
2317	52835	15545
2318	52859	15522
2319	52885	15500
2320	52911	15479
2321	52937	15457
2322	52965	15435
2323	52990	15413
2324	53018	15392
2325	53044	15370
2326	53074	15349
2327	53100	15327
2328	53127	15306
2329	53163	15287
2330	53188	15265
2331	53211	15242
2332	53237	15220
2333	53263	15198
2334	53286	15175
2335	53313	15154
2336	53339	15132
2337	53364	15110
2338	53390	15088
2339	53416	15066
2340	53442	15044
2341	53466	15021
2342	53491	14999
2343	53515	14977
2344	53541	14955
2345	53570	14934
2346	53597	14912
2347	53623	14890
2348	53648	14868
2349	53674	14846
2350	53700	14824
2351	53728	14802
2352	53751	14779
2353	53777	14757
2354	53800	14735
2355	53825	14713
2356	53851	14690
2357	53877	14668
2358	53902	14646
2359	53927	14624
2360	53952	14602
2361	53977	14579
2362	54003	14557
2363	54029	14535
2364	54057	14514
2365	54082	14492
2366	54107	14469
2367	54128	14446
2368	54150	14423
2369	54173	14400
2370	54198	14378
2371	54224	14356
2372	54249	14334
2373	54293	14316
2374	54329	14297
2375	54353	14274
2376	54377	14252
2377	54399	14228
2378	54421	14205
2379	54442	14182
2380	54465	14159
2381	54485	14136
2382	54507	14113
2383	54528	14089
2384	54550	14066
2385	54573	14043
2386	54595	14020
2387	54618	13997
2388	54639	13974
2389	54663	13951
2390	54686	13928
2391	54709	13906
2392	54731	13883
2393	54756	13860
2394	54779	13837
2395	54803	13815
2396	54825	13792
2397	54847	13769
2398	54870	13746
2399	54893	13723
2400	54914	13699
2401	54934	13676
2402	54956	13653
2403	54977	13630
2404	55001	13607
2405	55022	13584
2406	55045	13561
2407	55068	13538
2408	55089	13515
2409	55110	13491
2410	55131	13468
2411	55153	13445
2412	55178	13422
2413	55204	13400
2414	55227	13377
2415	55249	13355
2416	55272	13332
2417	55293	13308
2418	55314	13285
2419	55334	13261
2420	55355	13238
2421	55374	13214
2422	55396	13191
2423	55415	13168
2424	55436	13144
2425	55458	13121
2426	55480	13098
2427	55502	13075
2428	55525	13052
2429	55548	13029
2430	55571	13007
2431	55596	12984
2432	55621	12962
2433	55646	12939
2434	55670	12917
2435	55694	12894
2436	55718	12872
2437	55743	12849
2438	55766	12826
2439	55792	12804
2440	55817	12782
2441	55839	12759
2442	55863	12736
2443	55884	12713
2444	55904	12689
2445	55926	12666
2446	55947	12643
2447	55968	12620
2448	55990	12597
2449	56011	12574
2450	56033	12551
2451	56057	12528
2452	56078	12504
2453	56098	12481
2454	56119	12458
2455	56142	12435
2456	56164	12412
2457	56188	12389
2458	56212	12367
2459	56236	12344
2460	56260	12322
2461	56283	12299
2462	56307	12276
2463	56327	12253
2464	56349	12230
2465	56371	12206
2466	56390	12183
2467	56412	12160
2468	56433	12136
2469	56456	12114
2470	56475	12090
2471	56497	12067
2472	56517	12043
2473	56538	12020
2474	56560	11997
2475	56582	11974
2476	56604	11951
2477	56624	11928
2478	56647	11905
2479	56667	11881
2480	56689	11858
2481	56708	11835
2482	56728	11811
2483	56749	11788
2484	56770	11765
2485	56791	11742
2486	56812	11718
2487	56833	11695
2488	56854	11672
2489	56875	11649
2490	56897	11626
2491	56918	11603
2492	56938	11579
2493	56960	11556
2494	56981	11533
2495	57005	11510
2496	57033	11488
2497	57058	11466
2498	57084	11444
2499	57109	11421
2500	57134	11399
2501	57160	11377
2502	57185	11354
2503	57210	11332
2504	57233	11309
2505	57258	11287
2506	57282	11264
2507	57307	11242
2508	57333	11219
2509	57356	11196
2510	57378	11174
2511	57401	11151
2512	57426	11128
2513	57451	11106
2514	57478	11084
2515	57501	11061
2516	57525	11038
2517	57547	11015
2518	57570	10992
2519	57590	10969
2520	57610	10946
2521	57632	10923
2522	57653	10899
2523	57675	10877
2524	57699	10854
2525	57723	10831
2526	57746	10808
2527	57767	10785
2528	57789	10762
2529	57810	10739
2530	57830	10716
2531	57853	10693
2532	57873	10669
2533	57896	10647
2534	57921	10624
2535	57945	10602
2536	57967	10578
2537	57987	10555
2538	58007	10532
2539	58028	10509
2540	58049	10485
2541	58069	10462
2542	58089	10439
2543	58109	10415
2544	58129	10392
2545	58150	10369
2546	58171	10346
2547	58192	10323
2548	58215	10300
2549	58240	10277
2550	58262	10254
2551	58286	10232
2552	58311	10209
2553	58334	10186
2554	58359	10164
2555	58384	10141
2556	58410	10119
2557	58434	10096
2558	58459	10074
2559	58481	10051
2560	58502	10028
2561	58523	10005
2562	58543	9981
2563	58563	9958
2564	58583	9935
2565	58602	9911
2566	58623	9888
2567	58642	9865
2568	58663	9841
2569	58684	9818
2570	58711	9796
2571	58732	9773
2572	58752	9750
2573	58771	9726
2574	58798	9704
2575	58817	9681
2576	58836	9657
2577	58855	9634
2578	58874	9610
2579	58893	9587
2580	58911	9563
2581	58930	9540
2582	58948	9516
2583	58967	9493
2584	58985	9469
2585	59004	9446
2586	59025	9423
2587	59044	9399
2588	59063	9376
2589	59082	9352
2590	59099	9329
2591	59118	9305
2592	59138	9282
2593	59159	9259
2594	59178	9235
2595	59197	9212
2596	59215	9189
2597	59234	9165
2598	59253	9142
2599	59274	9119
2600	59296	9096
2601	59320	9073
2602	59348	9051
2603	59370	9028
2604	59394	9006
2605	59420	8983
2606	59444	8961
2607	59471	8938
2608	59498	8916
2609	59521	8894
2610	59547	8871
2611	59574	8849
2612	59600	8827
2613	59624	8804
2614	59651	8782
2615	59676	8759
2616	59701	8737
2617	59727	8714
2618	59749	8692
2619	59774	8669
2620	59799	8647
2621	59823	8624
2622	59854	8602
2623	59879	8580
2624	59902	8557
2625	59927	8535
2626	59951	8512
2627	59975	8489
2628	60000	8467
2629	60027	8444
2630	60049	8421
2631	60074	8399
2632	60098	8376
2633	60122	8354
2634	60147	8331
2635	60172	8309
2636	60199	8286
2637	60227	8264
2638	60253	8242
2639	60278	8219
2640	60303	8197
2641	60327	8174
2642	60352	8151
2643	60375	8129
2644	60399	8106
2645	60419	8083
2646	60442	8060
2647	60461	8037
2648	60482	8014
2649	60502	7990
2650	60523	7967
2651	60543	7944
2652	60564	7921
2653	60587	7898
2654	60613	7876
2655	60637	7853
2656	60664	7831
2657	60690	7808
2658	60713	7786
2659	60741	7763
2660	60766	7741
2661	60791	7718
2662	60816	7696
2663	60840	7673
2664	60864	7650
2665	60890	7628
2666	60916	7605
2667	60943	7583
2668	60969	7561
2669	60995	7538
2670	61022	7516
2671	61047	7493
2672	61073	7471
2673	61097	7448
2674	61122	7426
2675	61148	7403
2676	61173	7381
2677	61198	7358
2678	61225	7336
2679	61251	7313
2680	61277	7291
2681	61302	7268
2682	61328	7246
2683	61354	7223
2684	61382	7201
2685	61410	7179
2686	61440	7157
2687	61467	7134
2688	61492	7112
2689	61517	7089
2690	61542	7066
2691	61569	7044
2692	61596	7021
2693	61627	6999
2694	61681	6980
2695	61716	6959
2696	61744	6936
2697	61774	6914
2698	61806	6892
2699	61835	6870
2700	61865	6848
2701	61892	6826
2702	61917	6803
2703	61945	6781
2704	61971	6758
2705	61999	6736
2706	62025	6713
2707	62050	6690
2708	62081	6668
2709	62107	6646
2710	62133	6623
2711	62161	6601
2712	62189	6578
2713	62217	6556
2714	62248	6534
2715	62278	6512
2716	62305	6489
2717	62331	6467
2718	62358	6444
2719	62384	6421
2720	62413	6399
2721	62442	6377
2722	62471	6354
2723	62498	6332
2724	62526	6310
2725	62552	6287
2726	62579	6264
2727	62607	6242
2728	62634	6219
2729	62662	6197
2730	62689	6174
2731	62714	6152
2732	62737	6129
2733	62759	6106
2734	62780	6082
2735	62800	6059
2736	62820	6036
2737	62839	6013
2738	62859	5989
2739	62879	5966
2740	62897	5943
2741	62918	5920
2742	62940	5897
2743	62962	5874
2744	62986	5851
2745	63008	5828
2746	63030	5805
2747	63050	5781
2748	63069	5758
2749	63089	5735
2750	63110	5712
2751	63130	5689
2752	63149	5665
2753	63169	5642
2754	63187	5619
2755	63206	5595
2756	63225	5572
2757	63244	5549
2758	63264	5526
2759	63284	5502
2760	63303	5479
2761	63322	5456
2762	63342	5433
2763	63362	5410
2764	63382	5386
2765	63402	5363
2766	63423	5340
2767	63444	5317
2768	63466	5294
2769	63489	5271
2770	63511	5248
2771	63532	5225
2772	63553	5202
2773	63573	5179
2774	63594	5156
2775	63615	5133
2776	63634	5110
2777	63653	5086
2778	63673	5063
2779	63692	5040
2780	63713	5017
2781	63733	4994
2782	63752	4971
2783	63772	4947
2784	63790	4924
2785	63810	4901
2786	63829	4878
2787	63847	4854
2788	63865	4831
2789	63884	4808
2790	63904	4785
2791	63924	4762
2792	63943	4739
2793	63963	4716
2794	63985	4692
2795	64005	4669
2796	64024	4646
2797	64043	4623
2798	64061	4600
2799	64080	4577
2800	64099	4554
2801	64120	4531
2802	64139	4507
2803	64158	4484
2804	64177	4461
2805	64199	4438
2806	64222	4415
2807	64245	4392
2808	64266	4369
2809	64288	4346
2810	64309	4323
2811	64331	4300
2812	64351	4277
2813	64371	4254
2814	64393	4231
2815	64414	4208
2816	64436	4185
2817	64458	4163
2818	64479	4140
2819	64500	4117
2820	64521	4094
2821	64541	4071
2822	64561	4047
2823	64582	4024
2824	64602	4001
2825	64623	3978
2826	64642	3955
2827	64663	3932
2828	64683	3909
2829	64704	3886
2830	64726	3863
2831	64748	3840
2832	64768	3818
2833	64789	3795
2834	64809	3771
2835	64829	3748
2836	64850	3725
2837	64872	3703
2838	64893	3680
2839	64913	3657
2840	64934	3634
2841	64956	3611
2842	64976	3588
2843	64997	3565
2844	65017	3542
2845	65038	3519
2846	65059	3496
2847	65079	3473
2848	65099	3450
2849	65120	3427
2850	65141	3404
2851	65162	3381
2852	65183	3358
2853	65203	3335
2854	65222	3312
2855	65240	3289
2856	65259	3266
2857	65278	3243
2858	65296	3220
2859	65315	3197
2860	65334	3174
2861	65352	3151
2862	65372	3128
2863	65391	3105
2864	65411	3082
2865	65431	3059
2866	65450	3036
2867	65469	3013
2868	65487	2990
2869	65506	2967
2870	65526	2944
2871	65544	2921
2872	65563	2898
2873	65582	2875
2874	65600	2852
2875	65619	2829
2876	65639	2806
2877	65658	2783
2878	65677	2760
2879	65697	2737
2880	65716	2714
2881	65734	2691
2882	65753	2668
2883	65772	2645
2884	65791	2622
2885	65810	2599
2886	65829	2576
2887	65847	2553
2888	65866	2530
2889	65885	2507
2890	65905	2484
2891	65925	2461
2892	65943	2438
2893	65962	2416
2894	65981	2393
2895	66000	2370
2896	66019	2347
2897	66041	2324
2898	66064	2301
2899	66088	2278
2900	66109	2256
2901	66129	2233
2902	66150	2210
2903	66172	2187
2904	66196	2164
2905	66220	2142
2906	66243	2119
2907	66266	2096
2908	66288	2073
2909	66315	2050
2910	66339	2028
2911	66361	2005
2912	66383	1982
2913	66407	1959
2914	66431	1937
2915	66456	1914
2916	66480	1891
2917	66503	1868
2918	66528	1846
2919	66548	1823
2920	66568	1800
2921	66587	1777
2922	66607	1754
2923	66627	1731
2924	66645	1708
2925	66666	1686
2926	66685	1663
2927	66705	1640
2928	66723	1617
2929	66743	1594
2930	66761	1571
2931	66780	1548
2932	66799	1525
2933	66816	1503
2934	66836	1480
2935	66857	1457
2936	66880	1434
2937	66900	1411
2938	66919	1388
2939	66938	1366
2940	66959	1343
2941	66978	1320
2942	66996	1297
2943	67015	1274
2944	67033	1251
2945	67053	1229
2946	67071	1206
2947	67090	1183
2948	67111	1160
2949	67134	1137
2950	67162	1115
2951	67183	1092
2952	67209	1069
2953	67233	1046
2954	67254	1024
2955	67279	1001
2956	67305	978
2957	67331	956
2958	67359	933
2959	67383	910
2960	67405	887
2961	67425	865
2962	67444	842
2963	67464	819
2964	67484	796
2965	67503	773
2966	67522	751
2967	67542	728
2968	67560	705
2969	67579	682
2970	67598	659
2971	67617	637
2972	67635	614
2973	67656	591
2974	67674	568
2975	67693	545
2976	67713	523
2977	67731	500
2978	67750	477
2979	67768	454
2980	67788	432
2981	67806	409
2982	67825	386
2983	67845	363
2984	67872	341
2985	67901	318
2986	67930	295
2987	67957	272
2988	67984	250
2989	68030	227
2990	68069	204
2991	68094	182
2992	68123	159
2993	68149	136
2994	68178	113
2995	68205	91
2996	68237	68
2997	68265	45
2998	68296	22
2999	68325	0
