iter	Logloss
1514	0.2707673251
1515	0.2707525967
1516	0.2707321891
1517	0.270713293
1518	0.2707058879
1519	0.2706961798
1520	0.2706798274
1521	0.2706593387
1522	0.2706416536
1523	0.2706263292
1524	0.270615296
1525	0.2705976929
1526	0.2705798606
1527	0.2705653721
1528	0.2705454103
1529	0.2705293601
1530	0.2705062857
1531	0.2704964509
1532	0.2704846922
1533	0.270464647
1534	0.2704482586
1535	0.2704252639
1536	0.2704081175
1537	0.2703863771
1538	0.2703637253
1539	0.2703470047
1540	0.2703381
1541	0.2703244926
1542	0.2703109359
1543	0.2703003684
1544	0.270284704
1545	0.2702707514
1546	0.2702554776
1547	0.270231025
1548	0.2702165185
1549	0.2702055537
1550	0.2701854822
1551	0.2701675933
1552	0.2701587482
1553	0.2701480102
1554	0.2701339582
1555	0.2701106167
1556	0.2701002076
1557	0.2700888314
1558	0.2700736238
1559	0.2700578705
1560	0.2700458327
1561	0.2700352013
1562	0.2700222038
1563	0.2700093411
1564	0.2699851009
1565	0.2699664367
1566	0.2699552815
1567	0.2699379332
1568	0.2699228219
1569	0.2699080058
1570	0.2698902581
1571	0.2698785324
1572	0.2698642607
1573	0.2698487685
1574	0.2698348831
1575	0.26982273
1576	0.2698117608
1577	0.2698020987
1578	0.2697852392
1579	0.2697767104
1580	0.2697642643
1581	0.269749399
1582	0.2697359774
1583	0.2697122487
1584	0.2696948198
1585	0.2696833686
1586	0.2696637898
1587	0.2696478816
1588	0.2696341452
1589	0.2696163373
1590	0.2695986037
1591	0.2695780098
1592	0.2695620188
1593	0.2695484987
1594	0.2695338075
1595	0.2695166213
1596	0.269503079
1597	0.269492295
1598	0.2694742271
1599	0.269452273
1600	0.2694364293
1601	0.2694248393
1602	0.2694087592
1603	0.2693948618
1604	0.2693746374
1605	0.2693613931
1606	0.2693451798
1607	0.2693284165
1608	0.2693129262
1609	0.2692985441
1610	0.2692737043
1611	0.2692588618
1612	0.269238096
1613	0.2692234881
1614	0.2692138429
1615	0.2691981737
1616	0.269183385
1617	0.2691669199
1618	0.2691544197
1619	0.2691416379
1620	0.269127035
1621	0.269117476
1622	0.2691064219
1623	0.2690916634
1624	0.2690764067
1625	0.2690576429
1626	0.2690348936
1627	0.269022957
1628	0.2690088155
1629	0.2689935672
1630	0.2689801154
1631	0.2689648965
1632	0.2689489402
1633	0.2689402586
1634	0.2689312821
1635	0.2689147794
1636	0.2688960768
1637	0.2688715645
1638	0.2688558831
1639	0.2688309126
1640	0.2688166524
1641	0.2688048706
1642	0.2687943981
1643	0.2687753413
1644	0.2687616274
1645	0.2687502057
1646	0.268741131
1647	0.2687326175
1648	0.2687201314
1649	0.2687035658
1650	0.26869172
1651	0.2686692285
1652	0.2686598741
1653	0.2686451674
1654	0.2686278145
1655	0.2686110416
1656	0.2685977367
1657	0.2685834198
1658	0.2685596518
1659	0.2685439507
1660	0.2685287514
1661	0.2685165894
1662	0.2685059017
1663	0.2684914688
1664	0.2684741346
1665	0.2684594982
1666	0.2684369218
1667	0.2684240517
1668	0.2684134528
1669	0.2683919006
1670	0.268380222
1671	0.2683710713
1672	0.2683517344
1673	0.2683357288
1674	0.2683147777
1675	0.2682895106
1676	0.2682825956
1677	0.2682611585
1678	0.268241196
1679	0.2682207048
1680	0.2682021904
1681	0.2681797337
1682	0.2681636636
1683	0.2681500083
1684	0.26813335
1685	0.2681165483
1686	0.2681049295
1687	0.2680952255
1688	0.2680808751
1689	0.2680686336
1690	0.2680440897
1691	0.2680250983
1692	0.2680110442
1693	0.2679973634
1694	0.2679795632
1695	0.2679657368
1696	0.2679514031
1697	0.2679355827
1698	0.2679172955
1699	0.2678998781
1700	0.2678719965
1701	0.2678588601
1702	0.2678421702
1703	0.2678349509
1704	0.2678232434
1705	0.2678092302
1706	0.2677818779
1707	0.2677684418
1708	0.267751842
1709	0.2677294567
1710	0.2677154493
1711	0.2677022196
1712	0.2676848949
1713	0.2676587599
1714	0.2676432975
1715	0.2676298663
1716	0.2676139605
1717	0.2675932188
1718	0.267576212
1719	0.2675603225
1720	0.267542382
1721	0.2675290306
1722	0.2675107219
1723	0.2674892555
1724	0.2674696854
1725	0.2674504944
1726	0.26744044
1727	0.2674215831
1728	0.2674049742
1729	0.2673960544
1730	0.2673822446
1731	0.2673712943
1732	0.267362277
1733	0.2673466927
1734	0.2673274961
1735	0.2673163326
1736	0.2672996089
1737	0.2672760783
1738	0.2672565335
1739	0.2672383482
1740	0.2672231542
1741	0.2672011844
1742	0.2671835412
1743	0.2671695613
1744	0.2671530984
1745	0.2671386037
1746	0.2671194234
1747	0.2670977946
1748	0.2670799635
1749	0.267065935
1750	0.2670491433
1751	0.2670378496
1752	0.2670272151
1753	0.2670089859
1754	0.2669926071
1755	0.2669714757
1756	0.266956151
1757	0.2669353534
1758	0.2669213882
1759	0.2669034005
1760	0.2668786743
1761	0.2668630857
1762	0.266841151
1763	0.2668219384
1764	0.2668113245
1765	0.2667958082
1766	0.2667825905
1767	0.2667656611
1768	0.2667523384
1769	0.2667373121
1770	0.2667250947
1771	0.2667105085
1772	0.2666951125
1773	0.2666839123
1774	0.2666672023
1775	0.266645315
1776	0.2666295321
1777	0.266615809
1778	0.2665982394
1779	0.2665791838
1780	0.266566023
1781	0.2665494804
1782	0.2665326922
1783	0.2665199943
1784	0.266500541
1785	0.2664878065
1786	0.2664705256
1787	0.2664596806
1788	0.2664499594
1789	0.2664419377
1790	0.2664210186
1791	0.2664079499
1792	0.2663923498
1793	0.2663754747
1794	0.2663526821
1795	0.2663379838
1796	0.2663182486
1797	0.2662876419
1798	0.2662746867
1799	0.2662485097
1800	0.2662310685
1801	0.2662149543
1802	0.2661878215
1803	0.2661687491
1804	0.266156693
1805	0.2661456638
1806	0.2661281004
1807	0.2661092304
1808	0.2660956692
1809	0.2660757058
1810	0.2660614767
1811	0.2660488717
1812	0.2660397548
1813	0.2660230708
1814	0.2660079454
1815	0.2659906005
1816	0.2659642679
1817	0.2659456593
1818	0.2659321072
1819	0.2659170739
1820	0.2658986404
1821	0.2658867543
1822	0.2658704412
1823	0.2658567716
1824	0.2658353264
1825	0.2658138632
1826	0.2658017142
1827	0.2657875407
1828	0.2657758409
1829	0.2657631876
1830	0.265738715
1831	0.2657284356
1832	0.2657103177
1833	0.2656977714
1834	0.2656732638
1835	0.2656556448
1836	0.2656417811
1837	0.265632724
1838	0.26562429
1839	0.2656088427
1840	0.2655937205
1841	0.2655785957
1842	0.2655676798
1843	0.2655518998
1844	0.2655311061
1845	0.265515295
1846	0.2654939728
1847	0.2654872335
1848	0.2654720726
1849	0.2654536269
1850	0.2654327798
1851	0.2654175716
1852	0.2654011857
1853	0.2653807568
1854	0.2653587363
1855	0.2653414822
1856	0.2653252831
1857	0.2653023344
1858	0.265288304
1859	0.2652719968
1860	0.2652611306
1861	0.2652431416
1862	0.265226153
1863	0.2652125496
1864	0.2652054343
1865	0.2651883016
1866	0.2651769077
1867	0.2651695624
1868	0.2651561521
1869	0.2651391864
1870	0.265124731
1871	0.2651080725
1872	0.2650918142
1873	0.2650673017
1874	0.2650474645
1875	0.2650249414
1876	0.2650117994
1877	0.2650013949
1878	0.264983456
1879	0.2649631409
1880	0.2649437114
1881	0.2649338027
1882	0.2649138657
1883	0.2648990559
1884	0.2648831798
1885	0.264871948
1886	0.2648525002
1887	0.2648401324
1888	0.2648240734
1889	0.2648088886
1890	0.2647963751
1891	0.2647774266
1892	0.2647641781
1893	0.264749061
1894	0.264737411
1895	0.2647215741
1896	0.2647110379
1897	0.2646882426
1898	0.2646719295
1899	0.2646523134
1900	0.2646360359
1901	0.2646276664
1902	0.2646112252
1903	0.2645945008
1904	0.2645864517
1905	0.264568455
1906	0.2645518542
1907	0.2645377519
1908	0.2645165752
1909	0.2645061502
1910	0.2644955392
1911	0.2644717082
1912	0.2644596393
1913	0.2644379184
1914	0.2644152566
1915	0.2644000254
1916	0.2643834083
1917	0.2643655343
1918	0.2643415935
1919	0.264329749
1920	0.2643098337
1921	0.2642909509
1922	0.2642767804
1923	0.2642670816
1924	0.2642601832
1925	0.2642476239
1926	0.2642356478
1927	0.264221453
1928	0.2642115261
1929	0.2641988311
1930	0.2641854424
1931	0.2641736421
1932	0.2641517438
1933	0.2641368934
1934	0.26412127
1935	0.2641032972
1936	0.2640914543
1937	0.2640703844
1938	0.2640591757
1939	0.264048814
1940	0.2640171739
1941	0.2640080629
1942	0.2639894898
1943	0.2639757074
1944	0.2639543285
1945	0.2639356308
1946	0.263917012
1947	0.263908777
1948	0.2638932283
1949	0.2638802501
1950	0.2638662085
1951	0.2638488562
1952	0.2638339396
1953	0.2638244214
1954	0.2638092904
1955	0.2637870657
1956	0.263778318
1957	0.2637600802
1958	0.2637492204
1959	0.2637305606
1960	0.2637171027
1961	0.2636988021
1962	0.2636884186
1963	0.2636744976
1964	0.2636613776
1965	0.2636480523
1966	0.2636334455
1967	0.2636169754
1968	0.2636090529
1969	0.2635949998
1970	0.2635865141
1971	0.2635751688
1972	0.2635575961
1973	0.2635358711
1974	0.2635185602
1975	0.263497153
1976	0.2634787472
1977	0.2634640567
1978	0.2634525521
1979	0.2634363758
1980	0.2634234733
1981	0.2633939036
1982	0.2633844146
1983	0.2633613095
1984	0.2633324084
1985	0.2633159441
1986	0.2632964776
1987	0.2632817945
1988	0.2632575434
1989	0.2632341419
1990	0.2632159814
1991	0.2631954996
1992	0.2631787478
1993	0.2631668671
1994	0.2631518125
1995	0.2631373209
1996	0.2631242959
1997	0.2631050137
1998	0.2630901231
1999	0.2630810554
2000	0.2630644939
2001	0.2630497392
2002	0.2630325521
2003	0.2630156057
2004	0.2630057255
2005	0.2629968144
2006	0.2629719611
2007	0.2629558266
2008	0.2629453989
2009	0.2629271695
2010	0.2629050978
2011	0.2628896961
2012	0.2628752371
2013	0.2628654003
2014	0.2628494741
2015	0.2628330836
2016	0.2628077081
2017	0.2627867549
2018	0.2627735175
2019	0.262767042
2020	0.2627547707
2021	0.2627411048
2022	0.2627249849
2023	0.2627130957
2024	0.2626991548
2025	0.2626804641
2026	0.2626684962
2027	0.2626458454
2028	0.2626333513
2029	0.2626195251
2030	0.2626125054
2031	0.2625993396
2032	0.2625797506
2033	0.26256094
2034	0.2625479294
2035	0.2625280356
2036	0.2625132379
2037	0.2624939104
2038	0.2624833705
2039	0.2624692965
2040	0.2624491168
2041	0.2624410671
2042	0.2624261079
2043	0.2624159996
2044	0.2624029808
2045	0.2623869393
2046	0.2623673457
2047	0.2623514424
2048	0.2623374143
2049	0.2623243774
2050	0.2623017904
2051	0.2622843571
2052	0.2622782873
2053	0.2622642482
2054	0.2622416559
2055	0.2622262775
2056	0.2622098878
2057	0.2621891961
2058	0.2621736839
2059	0.2621470773
2060	0.262131765
2061	0.2621205224
2062	0.2621114283
2063	0.2620977748
2064	0.2620893777
2065	0.2620786523
2066	0.262067328
2067	0.2620526592
2068	0.2620444051
2069	0.262030028
2070	0.2620151842
2071	0.262001671
2072	0.2619895691
2073	0.2619661785
2074	0.2619434818
2075	0.2619319595
2076	0.261919921
2077	0.2619011519
2078	0.2618881944
2079	0.2618708207
2080	0.261862699
2081	0.2618488917
2082	0.2618365192
2083	0.2618221602
2084	0.261806609
2085	0.2617974339
2086	0.2617809903
2087	0.2617696249
2088	0.2617597339
2089	0.2617405051
2090	0.2617337672
2091	0.2617166224
2092	0.2617081248
2093	0.2616920309
2094	0.2616789294
2095	0.2616666588
2096	0.2616527266
2097	0.2616332071
2098	0.2616211283
2099	0.2616066404
2100	0.2615937401
2101	0.2615763579
2102	0.2615632695
2103	0.2615453608
2104	0.2615338099
2105	0.261514849
2106	0.261500382
2107	0.2614835058
2108	0.261465585
2109	0.2614521711
2110	0.2614321012
2111	0.26141705
2112	0.2614029564
2113	0.2613892295
2114	0.2613733854
2115	0.2613618093
2116	0.2613413235
2117	0.2613293003
2118	0.2613126284
2119	0.261287956
2120	0.2612778515
2121	0.2612623555
2122	0.2612447998
2123	0.2612300888
2124	0.2612060118
2125	0.2611950008
2126	0.2611726016
2127	0.2611562303
2128	0.2611392558
2129	0.2611266486
2130	0.2611131471
2131	0.2610999877
2132	0.2610943382
2133	0.2610834091
2134	0.2610687001
2135	0.2610528484
2136	0.2610326949
2137	0.2610194917
2138	0.2610109776
2139	0.261003509
2140	0.260993432
2141	0.2609750385
2142	0.2609546496
2143	0.2609332504
2144	0.2609145741
2145	0.2608925292
2146	0.2608700345
2147	0.2608549497
2148	0.2608363936
2149	0.2608156569
2150	0.2607968865
2151	0.2607840228
2152	0.2607710832
2153	0.2607504053
2154	0.2607357137
2155	0.2607243733
2156	0.2607084725
2157	0.2606924703
2158	0.2606789203
2159	0.2606634831
2160	0.2606513695
2161	0.260632112
2162	0.2606143382
2163	0.2605990725
2164	0.2605830823
2165	0.260564671
2166	0.2605492071
2167	0.2605350872
2168	0.2605219409
2169	0.260501102
2170	0.2604886532
2171	0.2604692862
2172	0.2604434466
2173	0.2604317924
2174	0.2604214733
2175	0.2604072296
2176	0.2603889694
2177	0.2603800014
2178	0.2603570594
2179	0.2603427381
2180	0.2603298062
2181	0.2603104162
2182	0.2602984254
2183	0.2602829531
2184	0.2602664063
2185	0.2602532602
2186	0.2602376583
2187	0.2602207322
2188	0.2602046594
2189	0.2601901383
2190	0.2601779756
2191	0.2601632236
2192	0.2601430308
2193	0.2601284055
2194	0.2601078691
2195	0.2600990175
2196	0.2600876982
2197	0.2600740054
2198	0.2600579011
2199	0.2600458826
2200	0.260032049
2201	0.2600194504
2202	0.2600091227
2203	0.2599916808
2204	0.2599779726
2205	0.2599639811
2206	0.2599429465
2207	0.2599264301
2208	0.2599130381
2209	0.2598999629
2210	0.2598814807
2211	0.2598697678
2212	0.2598562501
2213	0.2598435163
2214	0.2598231853
2215	0.2598044885
2216	0.2597997084
2217	0.2597853666
2218	0.2597753909
2219	0.2597641185
2220	0.2597477386
2221	0.2597293955
2222	0.2597131876
2223	0.2597046417
2224	0.2596830444
2225	0.2596665186
2226	0.2596536499
2227	0.2596383601
2228	0.2596182521
2229	0.2596076355
2230	0.2595879749
2231	0.259569913
2232	0.2595596052
2233	0.2595542256
2234	0.2595445277
2235	0.2595305186
2236	0.2595172928
2237	0.2594981554
2238	0.2594821838
2239	0.2594698052
2240	0.2594601033
2241	0.2594500936
2242	0.2594360611
2243	0.2594119874
2244	0.259393319
2245	0.2593803745
2246	0.2593614659
2247	0.259347263
2248	0.2593335031
2249	0.2593133873
2250	0.2593032236
2251	0.2592915139
2252	0.2592790104
2253	0.2592701784
2254	0.2592540263
2255	0.2592402086
2256	0.25922957
2257	0.2592177881
2258	0.2592042361
2259	0.259197523
2260	0.2591759947
2261	0.2591646107
2262	0.2591430215
2263	0.2591280427
2264	0.2591132873
2265	0.2591047443
2266	0.2590846733
2267	0.2590645741
2268	0.2590407643
2269	0.2590234413
2270	0.2590138493
2271	0.2590045084
2272	0.2589878739
2273	0.258977522
2274	0.2589626941
2275	0.2589532891
2276	0.2589388513
2277	0.25892746
2278	0.258917624
2279	0.2588985034
2280	0.2588737086
2281	0.2588561788
2282	0.2588415754
2283	0.2588314148
2284	0.2588137695
2285	0.2587967399
2286	0.2587805029
2287	0.2587713155
2288	0.2587517519
2289	0.2587460758
2290	0.2587312978
2291	0.2587130757
2292	0.258698421
2293	0.258685316
2294	0.2586722635
2295	0.2586531723
2296	0.2586352985
2297	0.2586236974
2298	0.258606539
2299	0.2585952382
2300	0.2585829127
2301	0.2585717561
2302	0.2585583146
2303	0.2585438994
2304	0.2585273086
2305	0.258510596
2306	0.2584993102
2307	0.2584790535
2308	0.2584667714
2309	0.258452542
2310	0.2584427405
2311	0.2584358558
2312	0.2584201293
2313	0.2584084254
2314	0.2583951543
2315	0.2583837675
2316	0.2583689587
2317	0.2583547326
2318	0.2583377106
2319	0.2583230638
2320	0.2583097996
2321	0.2582951873
2322	0.2582819335
2323	0.2582736705
2324	0.2582513094
2325	0.2582352628
2326	0.2582177792
2327	0.2582081294
2328	0.2581929368
2329	0.2581749464
2330	0.2581619566
2331	0.2581466007
2332	0.2581336064
2333	0.258121687
2334	0.2581079396
2335	0.2580945152
2336	0.2580835443
2337	0.2580714215
2338	0.2580525087
2339	0.2580360967
2340	0.2580208908
2341	0.2580081554
2342	0.2579987817
2343	0.2579925179
2344	0.2579788339
2345	0.2579625049
2346	0.2579517161
2347	0.257941672
2348	0.2579168745
2349	0.2579108491
2350	0.2579004705
2351	0.2578820768
2352	0.2578703281
2353	0.257853926
2354	0.2578471
2355	0.2578372732
2356	0.2578223071
2357	0.2578095841
2358	0.2577994205
2359	0.257789894
2360	0.2577805382
2361	0.2577614212
2362	0.2577400555
2363	0.257722367
2364	0.2577119017
2365	0.2576978198
2366	0.257690163
2367	0.2576793928
2368	0.2576704074
2369	0.2576568692
2370	0.2576431737
2371	0.2576295188
2372	0.2576130744
2373	0.2576005208
2374	0.2575844224
2375	0.2575705267
2376	0.2575571812
2377	0.2575373459
2378	0.2575150231
2379	0.2574974145
2380	0.2574890569
2381	0.2574848517
2382	0.2574724895
2383	0.2574637981
2384	0.2574475652
2385	0.2574369203
2386	0.2574203414
2387	0.2574108851
2388	0.2574028119
2389	0.2573842784
2390	0.2573733222
2391	0.2573585323
2392	0.2573416129
2393	0.2573237534
2394	0.2573063006
2395	0.2572916172
2396	0.2572764399
2397	0.257262914
2398	0.2572414947
2399	0.2572281755
2400	0.2572179163
2401	0.2572043466
2402	0.2571932115
2403	0.257173865
2404	0.257156641
2405	0.2571434813
2406	0.257127224
2407	0.2571122366
2408	0.2570942269
2409	0.2570756559
2410	0.2570622712
2411	0.2570470209
2412	0.2570385342
2413	0.2570133325
2414	0.2569991187
2415	0.256989894
2416	0.2569718943
2417	0.2569600068
2418	0.2569473212
2419	0.2569344508
2420	0.2569208262
2421	0.2569068784
2422	0.2568865631
2423	0.256872052
2424	0.2568557322
2425	0.2568394432
2426	0.2568251405
2427	0.2568082464
2428	0.2567997344
2429	0.2567853783
2430	0.2567724392
2431	0.256757594
2432	0.2567472853
2433	0.2567268748
2434	0.2567089885
2435	0.256696609
2436	0.256678002
2437	0.256656089
2438	0.2566456586
2439	0.2566349242
2440	0.2566210146
2441	0.2566103363
2442	0.2565955852
2443	0.2565909488
2444	0.2565814122
2445	0.2565691295
2446	0.2565609645
2447	0.2565514514
2448	0.256532958
2449	0.2565146879
2450	0.2565061399
2451	0.256494274
2452	0.2564769446
2453	0.2564686777
2454	0.2564545062
2455	0.2564450776
2456	0.2564330051
2457	0.2564212741
2458	0.2564044593
2459	0.256394972
2460	0.2563764395
2461	0.2563665708
2462	0.2563514012
2463	0.2563381089
2464	0.2563226635
2465	0.2563065562
2466	0.2562965123
2467	0.2562771937
2468	0.2562676883
2469	0.25625616
2470	0.2562476729
2471	0.2562353999
2472	0.2562218319
2473	0.2562135437
2474	0.2561984846
2475	0.2561845494
2476	0.2561733866
2477	0.256160142
2478	0.2561455311
2479	0.2561334944
2480	0.2561195088
2481	0.2561065316
2482	0.2560896128
2483	0.2560768785
2484	0.2560640403
2485	0.2560514585
2486	0.2560391721
2487	0.256027027
2488	0.256007574
2489	0.2559955506
2490	0.2559801434
2491	0.2559624265
2492	0.255949111
2493	0.2559375643
2494	0.2559269532
2495	0.2559077977
2496	0.2558898859
2497	0.2558705139
2498	0.2558571935
2499	0.2558498107
2500	0.255835153
2501	0.2558151137
2502	0.2558016984
2503	0.2557907867
2504	0.2557798614
2505	0.2557666152
2506	0.2557543167
2507	0.2557329219
2508	0.2557197803
2509	0.2557029023
2510	0.2556847742
2511	0.2556725349
2512	0.2556548553
2513	0.2556398199
2514	0.2556257822
2515	0.2556165732
2516	0.2556019574
2517	0.2555918633
2518	0.2555777906
2519	0.2555656449
2520	0.255553758
2521	0.2555415259
2522	0.2555318373
2523	0.2555191189
2524	0.2555076178
2525	0.2554973108
2526	0.2554813101
2527	0.2554652985
2528	0.2554553137
2529	0.2554423325
2530	0.2554334979
2531	0.2554140139
2532	0.2553978092
2533	0.2553825514
2534	0.2553622474
2535	0.2553456838
2536	0.2553277724
2537	0.2553135148
2538	0.2553039939
2539	0.2552943042
2540	0.2552797693
2541	0.2552669459
2542	0.2552488761
2543	0.2552402465
2544	0.2552308485
2545	0.255218829
2546	0.2551964901
2547	0.2551768919
2548	0.2551599239
2549	0.2551492138
2550	0.2551407328
2551	0.255121767
2552	0.2551054684
2553	0.2550900453
2554	0.2550727854
2555	0.2550604525
2556	0.2550507133
2557	0.2550394933
2558	0.2550229064
2559	0.2550134519
2560	0.2550026115
2561	0.2549878083
2562	0.2549761903
2563	0.254959896
2564	0.2549393344
2565	0.2549280094
2566	0.2549136545
2567	0.2549028837
2568	0.2548887411
2569	0.2548719911
2570	0.2548581836
2571	0.2548469613
2572	0.2548320263
2573	0.2548205751
2574	0.2548057114
2575	0.2547979094
2576	0.2547852056
2577	0.2547689737
2578	0.2547620521
2579	0.2547482963
2580	0.2547371344
2581	0.2547231423
2582	0.2547045611
2583	0.2546911601
2584	0.254678876
2585	0.2546618078
2586	0.2546476703
2587	0.2546304769
2588	0.2546199422
2589	0.2546097921
2590	0.2546011698
2591	0.2545912434
2592	0.2545725982
2593	0.2545552568
2594	0.254540491
2595	0.2545287147
2596	0.2545086291
2597	0.2544906643
2598	0.2544810353
2599	0.2544598685
2600	0.2544442965
2601	0.2544308046
2602	0.2544111438
2603	0.2544019636
2604	0.2543939044
2605	0.2543811122
2606	0.2543704701
2607	0.2543557518
2608	0.2543362849
2609	0.2543241335
2610	0.2543133632
2611	0.254299511
2612	0.254282577
2613	0.2542752114
2614	0.2542603452
2615	0.2542465807
2616	0.2542419682
2617	0.2542241177
2618	0.2542069853
2619	0.2541919531
2620	0.2541837767
2621	0.2541768028
2622	0.2541579958
2623	0.254139774
2624	0.2541245202
2625	0.2541097502
2626	0.2540907771
2627	0.2540825562
2628	0.2540716312
2629	0.2540601672
2630	0.2540537634
2631	0.2540402489
2632	0.254021409
2633	0.2540111827
2634	0.2539977874
2635	0.2539800996
2636	0.2539617604
2637	0.2539484009
2638	0.2539338708
2639	0.2539195506
2640	0.2539011252
2641	0.2538918116
2642	0.2538738463
2643	0.2538617038
2644	0.2538492531
2645	0.2538359908
2646	0.2538245628
2647	0.2538122089
2648	0.2537996217
2649	0.2537804678
2650	0.2537679714
2651	0.2537474457
2652	0.2537354559
2653	0.2537262569
2654	0.2537117217
2655	0.2536981457
2656	0.2536811025
2657	0.2536691813
2658	0.2536578911
2659	0.2536456319
2660	0.2536339215
2661	0.2536214431
2662	0.2536101526
2663	0.2535978247
2664	0.2535871661
2665	0.2535729508
2666	0.2535612852
2667	0.2535468521
2668	0.2535311171
2669	0.2535136935
2670	0.2534919159
2671	0.2534767688
2672	0.2534598036
2673	0.2534482089
2674	0.2534408124
2675	0.2534281834
2676	0.253415251
2677	0.2534037957
2678	0.2533930566
2679	0.2533772351
2680	0.2533627731
2681	0.253354797
2682	0.2533423531
2683	0.25332782
2684	0.2533173095
2685	0.2533004494
2686	0.2532853218
2687	0.2532706307
2688	0.2532550372
2689	0.2532342089
2690	0.2532284142
2691	0.2532193635
2692	0.2532103341
2693	0.2531986852
2694	0.2531857166
2695	0.2531750777
2696	0.2531628645
2697	0.2531537811
2698	0.2531416125
2699	0.253124352
2700	0.2531110301
2701	0.2531011618
2702	0.2530928986
2703	0.2530754072
2704	0.2530618855
2705	0.2530501623
2706	0.2530347821
2707	0.2530266756
2708	0.2530062128
2709	0.2529915882
2710	0.2529748798
2711	0.2529683238
2712	0.2529537404
2713	0.2529393651
2714	0.2529267428
2715	0.2529142751
2716	0.252900475
2717	0.2528821474
2718	0.2528713651
2719	0.2528573885
2720	0.252848071
2721	0.2528379614
2722	0.2528203114
2723	0.2528060804
2724	0.2527869515
2725	0.2527759126
2726	0.2527656778
2727	0.2527504339
2728	0.2527370898
2729	0.2527249288
2730	0.252715878
2731	0.2527041065
2732	0.2526876284
2733	0.2526779855
2734	0.2526668144
2735	0.2526532197
2736	0.2526411992
2737	0.2526178055
2738	0.2526049361
2739	0.25259289
2740	0.2525829657
2741	0.2525652397
2742	0.2525458796
2743	0.2525304594
2744	0.2525183946
2745	0.2525081961
2746	0.2524947937
2747	0.2524819895
2748	0.2524725728
2749	0.2524549097
2750	0.2524421953
2751	0.252431807
2752	0.2524161767
2753	0.2523983929
2754	0.2523881385
2755	0.2523742486
2756	0.252360323
2757	0.2523487789
2758	0.2523294868
2759	0.2523185989
2760	0.2522959206
2761	0.2522894196
2762	0.2522751882
2763	0.2522691315
2764	0.2522546082
2765	0.2522404423
2766	0.2522306979
2767	0.2522217899
2768	0.2522087728
2769	0.2521915038
2770	0.2521763781
2771	0.2521608802
2772	0.252149651
2773	0.2521265459
2774	0.2521072232
2775	0.2520930642
2776	0.2520775484
2777	0.2520707809
2778	0.252055377
2779	0.2520469456
2780	0.2520310248
2781	0.2520185992
2782	0.2520031452
2783	0.2519922123
2784	0.2519744426
2785	0.2519625638
2786	0.2519494978
2787	0.2519402912
2788	0.2519273247
2789	0.2519153725
2790	0.251897995
2791	0.2518846091
2792	0.2518730913
2793	0.2518625952
2794	0.2518510221
2795	0.2518366998
2796	0.2518170081
2797	0.2518073674
2798	0.2517942697
2799	0.2517824143
2800	0.251764389
2801	0.251750127
2802	0.2517325341
2803	0.251724366
2804	0.2517153905
2805	0.2517066676
2806	0.2516870858
2807	0.2516752046
2808	0.2516575653
2809	0.251651715
2810	0.2516377401
2811	0.2516236466
2812	0.2516102983
2813	0.2515959675
2814	0.251579981
2815	0.2515618148
2816	0.2515411406
2817	0.2515247019
2818	0.2515157991
2819	0.2515080464
2820	0.251501211
2821	0.2514884378
2822	0.2514777841
2823	0.2514657493
2824	0.2514554114
2825	0.2514386425
2826	0.2514248329
2827	0.2514098539
2828	0.2513999944
2829	0.2513886242
2830	0.2513727485
2831	0.2513626092
2832	0.25135147
2833	0.2513416841
2834	0.2513303303
2835	0.2513197371
2836	0.2513063126
2837	0.2512897943
2838	0.2512780779
2839	0.2512694262
2840	0.2512540976
2841	0.2512401933
2842	0.2512297783
2843	0.2512137008
2844	0.2511975036
2845	0.251188231
2846	0.2511741232
2847	0.251161897
2848	0.2511480964
2849	0.2511330866
2850	0.2511199858
2851	0.2511057567
2852	0.2510907576
2853	0.2510793028
2854	0.2510596749
2855	0.2510470568
2856	0.2510384153
2857	0.2510167045
2858	0.2510087391
2859	0.2509954288
2860	0.250983205
2861	0.2509679909
2862	0.2509500708
2863	0.2509334074
2864	0.2509183681
2865	0.2509016052
2866	0.2508829539
2867	0.2508666834
2868	0.2508545424
2869	0.2508368033
2870	0.2508225036
2871	0.2508102827
2872	0.2507978302
2873	0.2507885995
2874	0.2507789494
2875	0.2507610315
2876	0.2507442206
2877	0.2507295619
2878	0.2507122807
2879	0.2506902038
2880	0.2506783569
2881	0.2506646132
2882	0.2506529966
2883	0.2506412228
2884	0.2506254961
2885	0.2506084992
2886	0.2505942567
2887	0.2505830707
2888	0.2505731597
2889	0.2505663465
2890	0.2505509207
2891	0.250538947
2892	0.2505212083
2893	0.2505161376
2894	0.2505060086
2895	0.2504969492
2896	0.2504788055
2897	0.2504669276
2898	0.2504517042
2899	0.2504393616
2900	0.2504284133
2901	0.2504099253
2902	0.2503960745
2903	0.2503829546
2904	0.250367249
2905	0.2503485245
2906	0.2503294046
2907	0.2503160728
2908	0.250305879
2909	0.2502961157
2910	0.2502836139
2911	0.2502730303
2912	0.2502587417
2913	0.2502445478
2914	0.2502322521
2915	0.2502232695
2916	0.2502094928
2917	0.2501998108
2918	0.2501885452
2919	0.2501796188
2920	0.2501678576
2921	0.2501523277
2922	0.2501395118
2923	0.2501236246
2924	0.2501180386
2925	0.2501066821
2926	0.2500997961
2927	0.2500874435
